"Meadow","Region","Site","month","Lat","Long","cDiffMean","cDiffMeanHeat","cDiff90","cDiff90Heat","mDiffMean","hotcount","coldcount","mdiff90","hot90","cold90"
"BC_B","BC","B",2019-12-01,51.7700004577637,-128.059997558594,1.73882323232322,8.62782828282827,-25.9280363636364,0.198763636363639,0.0644008604564154,14,13,-0.960297643097643,2,25
"BC_C","BC","C",2019-01-01,51.810001373291,-128.240005493164,12.8445555555555,13.1874848484848,-6.8783909090909,0.81737272727273,0.494021367521367,23,3,-0.264553496503496,4,22
"BC_C","BC","C",2019-02-01,51.810001373291,-128.240005493164,-3.54078282828284,1.09205555555555,-33.6172363636364,0,-0.12645652958153,7,21,-1.20061558441558,0,28
"BC_C","BC","C",2019-03-01,51.810001373291,-128.240005493164,6.41087878787877,11.843601010101,-25.2767454545455,0.31995454545455,0.206802541544477,16,15,-0.815378885630499,2,29
"BC_C","BC","C",2019-04-01,51.810001373291,-128.240005493164,19.2361111111111,19.3507727272727,-14.339509090909,1.44140909090908,0.641203703703703,29,1,-0.477983636363635,6,24
"BC_C","BC","C",2019-05-01,51.810001373291,-128.240005493164,10.0873665603402,13.330735513025,-23.5990636363635,0.016518181818201,0.325398921301295,24,7,-0.761260117302048,2,29
"BC_C","BC","C",2019-06-01,51.810001373291,-128.240005493164,7.1994510898459,9.514173312068,-23.2043818181817,0.2591454545455,0.239981702994863,20,10,-0.77347939393939,2,28
"BC_C","BC","C",2019-07-01,51.810001373291,-128.240005493164,40.1736220095694,40.1736220095694,3.12849090909079,7.86521818181819,1.29592329063127,31,0,0.100919061583574,20,11
"BC_C","BC","C",2019-08-01,51.810001373291,-128.240005493164,20.8672900053161,20.9021321105793,-16.0519727272728,0.123509090909103,0.673138387268261,30,1,-0.51780557184751,2,29
"BC_C","BC","C",2019-09-01,51.810001373291,-128.240005493164,10.3958577884104,14.4358452950558,-18.9697727272725,0.444972727272701,0.346528592947013,23,7,-0.63232575757575,1,29
"BC_C","BC","C",2019-10-01,51.810001373291,-128.240005493164,-3.09132323232304,1.09798989899006,-30.6143272727272,0,-0.0997201042684853,9,22,-0.987558944281523,0,31
"BC_C","BC","C",2019-11-01,51.810001373291,-128.240005493164,7.82665151515151,8.91985353535353,-20.8158090909089,0,0.260888383838384,23,7,-0.693860303030298,0,30
"BC_C","BC","C",2019-12-01,51.810001373291,-128.240005493164,1.2075580808081,8.14110353535355,-23.4209636363636,0.14625454545455,0.0447243733632631,14,13,-0.867443097643098,3,24
"BC_D","BC","D",2019-01-01,51.9199981689453,-128.470001220703,16.1199393939394,16.1199393939394,-3.52195454545457,1.05497272727272,0.619997668997668,26,0,-0.135459790209791,10,16
"BC_D","BC","D",2019-02-01,51.9199981689453,-128.470001220703,-5.5349292929293,2.29052020202021,-34.323290909091,0,-0.197676046176046,5,23,-1.22583181818182,0,28
"BC_D","BC","D",2019-03-01,51.9199981689453,-128.470001220703,2.19892929292927,10.0856818181818,-29.3818545454546,0.405354545454548,0.0709332029977185,15,16,-0.947801759530792,2,29
"BC_D","BC","D",2019-04-01,51.9199981689453,-128.470001220703,14.4887171717172,14.9069292929293,-17.7470909090909,0.57679090909091,0.482957239057239,28,2,-0.591569696969697,4,26
"BC_D","BC","D",2019-05-01,51.9199981689453,-128.470001220703,9.2259960127592,12.9077485380118,-26.2861363636365,0.626427272727298,0.297612774605135,22,9,-0.847939882697952,4,27
"BC_D","BC","D",2019-06-01,51.9199981689453,-128.470001220703,12.6677413609784,13.0012695374802,-20.1977636363634,0.3582727272727,0.422258045365947,27,3,-0.67325878787878,2,28
"BC_D","BC","D",2019-07-01,51.9199981689453,-128.470001220703,39.8634593301437,39.8634593301437,0.614727272727093,8.2877454545453,1.28591804290786,31,0,0.0198299120234546,13,18
"BC_D","BC","D",2019-08-01,51.9199981689453,-128.470001220703,22.4881400850611,22.5342578415736,-17.421418181818,0.223309090909101,0.725423873711649,30,1,-0.561981231671548,4,27
"BC_D","BC","D",2019-09-01,51.9199981689453,-128.470001220703,16.7638389154704,20.8096467304624,-13.8707727272726,1.9202454545454,0.55879463051568,24,6,-0.462359090909087,6,24
"BC_D","BC","D",2019-10-01,51.9199981689453,-128.470001220703,2.19069696969681,4.474722222222,-24.7789909090909,0,0.070667644183768,19,12,-0.799322287390029,0,31
"BC_D","BC","D",2019-11-01,51.9199981689453,-128.470001220703,9.82085858585857,9.96126767676769,-19.7134,0,0.327361952861952,28,2,-0.657113333333335,0,30
"BC_D","BC","D",2019-12-01,51.9199981689453,-128.470001220703,1.33097979797976,7.02965151515148,-21.4364545454546,0.0579181818181809,0.0492955480733245,13,14,-0.793942760942762,1,26
"BC_E","BC","E",2019-01-01,51.8899993896484,-128.229995727539,12.2780404040404,12.5128888888889,-7.50915454545459,0.820681818181809,0.472232323232322,23,3,-0.288813636363638,4,22
"BC_E","BC","E",2019-02-01,51.8899993896484,-128.229995727539,-3.40623737373735,1.93595959595959,-33.4558181818182,0,-0.121651334776334,8,20,-1.19485064935065,0,28
"BC_E","BC","E",2019-03-01,51.8899993896484,-128.229995727539,5.18121717171712,10.8089696969697,-27.3323909090909,0.249609090909081,0.167136037797326,16,15,-0.881690029325513,2,29
"BC_E","BC","E",2019-04-01,51.8899993896484,-128.229995727539,18.3448282828283,18.7333131313131,-15.6346181818181,1.23749999999999,0.611494276094275,27,3,-0.521153939393935,6,24
"BC_E","BC","E",2019-05-01,51.8899993896484,-128.229995727539,10.1985279106858,14.0951549707603,-24.0832090909093,0.3127,0.328984771312446,24,7,-0.776877712609978,3,28
"BC_E","BC","E",2019-06-01,51.8899993896484,-128.229995727539,7.78204891015431,9.5138997873472,-24.0607727272725,0.4070727272728,0.259401630338477,19,11,-0.80202575757575,2,28
"BC_E","BC","E",2019-07-01,51.8899993896484,-128.229995727539,42.3139712918662,42.3139712918662,3.8477636363636,9.0689272727272,1.36496681586665,31,0,0.124121407624632,18,13
"BC_E","BC","E",2019-08-01,51.8899993896484,-128.229995727539,20.3137482721958,20.5648811802235,-16.7823454545456,0.2734363636363,0.655282202328897,29,2,-0.541365982404697,3,28
"BC_E","BC","E",2019-09-01,51.8899993896484,-128.229995727539,11.1193110047846,15.710279106858,-20.6250909090909,0.2825818181818,0.370643700159487,22,8,-0.68750303030303,1,29
"BC_E","BC","E",2019-10-01,51.8899993896484,-128.229995727539,-2.45623232323257,1.32983333333313,-29.5884727272728,0,-0.0792333007494377,13,18,-0.95446686217009,0,31
"BC_E","BC","E",2019-11-01,51.8899993896484,-128.229995727539,9.19897979797978,10.2457575757576,-18.7520272727271,0,0.306632659932659,23,7,-0.625067575757569,0,30
"BC_E","BC","E",2019-12-01,51.8899993896484,-128.229995727539,1.29871969696967,8.36806818181816,-23.9164181818182,0.157609090909093,0.048100729517395,13,14,-0.885793265993265,4,23
"OR_C","OR","C",2019-01-01,44.6100006103516,-124.019996643066,23.1095303030303,23.1095303030303,-4.3751999999999,0.179681818181797,0.88882808857809,26,0,-0.168276923076919,4,22
"OR_C","OR","C",2019-02-01,44.6100006103516,-124.019996643066,-0.664530303030306,4.482898989899,-32.6249999999998,0,-0.0237332251082252,10,18,-1.16517857142856,0,28
"OR_C","OR","C",2019-03-01,44.6100006103516,-124.019996643066,-6.74097979797973,5.88751515151523,-49.5817454545455,0,-0.217450961225153,14,17,-1.59941114369502,0,31
"OR_C","OR","C",2019-04-01,44.6100006103516,-124.019996643066,16.4175151515152,21.9288989898991,-16.0461181818184,1.5303363636363,0.547250505050507,25,5,-0.534870606060614,7,23
"OR_C","OR","C",2019-05-01,44.6100006103516,-124.019996643066,-1.8895422647525,8.0469324827221,-49.8005727272727,0,-0.0609529762823386,19,12,-1.60647008797654,0,31
"OR_C","OR","C",2019-06-01,44.6100006103516,-124.019996643066,-46.4904643806489,1.81095215311,-91.6013454545455,0,-1.54968214602163,4,26,-3.05337818181818,0,30
"OR_C","OR","C",2019-07-01,44.6100006103516,-124.019996643066,63.1937942583731,63.1937942583731,-7.7880363636363,4.3922363636364,2.03850949220558,31,0,-0.251226979472139,10,21
"OR_C","OR","C",2019-08-01,44.6100006103516,-124.019996643066,62.0061246677299,62.0061246677299,5.4474000000001,13.0324636363636,2.00019756992677,31,0,0.175722580645164,15,16
"OR_C","OR","C",2019-09-01,44.6100006103516,-124.019996643066,73.7515454545456,73.7515454545456,7.7179090909089,11.4985636363635,2.45838484848485,30,0,0.25726363636363,21,9
"OR_C","OR","C",2019-10-01,44.6100006103516,-124.019996643066,0.125929292929099,7.1128737373736,-52.5916363636362,0,0.00406223525577739,15,16,-1.69650439882697,0,31
"OR_C","OR","C",2019-11-01,44.6100006103516,-124.019996643066,-49.1510050505048,0,-93.7967999999999,0,-1.63836683501683,0,30,-3.12656,0,30
